m,l0,phi,eps,is_sat
0.24874371,0.06462312,1.2755008,0.10187426,True
0.2512563,0.06462312,1.2755008,0.10205921,True
0.25376883,0.06462312,1.2755008,0.10226639,True
0.2562814,0.06462312,1.2755008,0.10245349,True
0.25879398,0.06462312,1.2755008,0.102640584,True
0.26130652,0.06462312,1.2755008,0.10282753,True
0.2638191,0.06462312,1.2755008,0.10301468,True
0.26633164,0.06462312,1.2755008,0.103202075,True
0.26884422,0.06462312,1.2755008,0.103389405,True
0.2713568,0.06462312,1.2755008,0.10357683,True
0.27386934,0.06462312,1.2755008,0.10376457,True
0.2763819,0.06462312,1.2755008,0.10397427,True
0.27889448,0.06462312,1.2755008,0.104140565,True
0.28140703,0.06462312,1.2755008,0.104328655,True
0.2839196,0.06462312,1.2755008,0.10451721,True
0.28643215,0.06462312,1.2755008,0.10471229,True
0.28894472,0.06462312,1.2755008,0.104899324,True
0.2914573,0.06462312,1.2755008,0.10508663,True
0.29396984,0.06462312,1.2755008,0.1052629,True
0.2964824,0.06462312,1.2755008,0.105464265,True
0.29899496,0.06462312,1.2755008,0.10564481,True
0.30150753,0.06462312,1.2755008,0.10583372,True
0.3040201,0.06462312,1.2755008,0.10602308,True
0.30653265,0.06462312,1.2755008,0.10621294,True
0.30904523,0.06462312,1.2755008,0.10640319,True
0.3115578,0.06462312,1.2755008,0.106594,True
0.31407034,0.06462312,1.2755008,0.10680557,True
0.31658292,0.06462312,1.2755008,0.106999055,True
0.31909546,0.06462312,1.2755008,0.10719288,True
0.32160804,0.06462312,1.2755008,0.107387275,True
0.3241206,0.06462312,1.2755008,0.10758208,True
0.32663316,0.06462312,1.2755008,0.107777484,True
0.32914573,0.06462312,1.2755008,0.107973464,True
0.33165827,0.06462312,1.2755008,0.10816994,True
0.33417085,0.06462312,1.2755008,0.10836703,True
0.33668342,0.06462312,1.2755008,0.10856462,True
0.33919597,0.06462312,1.2755008,0.10876287,True
0.34170854,0.06462312,1.2755008,0.10896173,True
0.34422112,0.06462312,1.2755008,0.10916116,True
0.34673366,0.06462312,1.2755008,0.10936125,True
0.34924623,0.06462312,1.2755008,0.10956201,True
0.35175878,0.06462312,1.2755008,0.10976328,True
0.35427135,0.06462312,1.2755008,0.10996534,True
0.35678393,0.06462312,1.2755008,0.11016799,True
0.35929647,0.06462312,1.2755008,0.11037135,True
0.36180905,0.06462312,1.2755008,0.11057554,True
0.3643216,0.06462312,1.2755008,0.11078026,True
0.36683416,0.06462312,1.2755008,0.11098576,True
0.36934674,0.06462312,1.2755008,0.11119201,True
0.37185928,0.06462312,1.2755008,0.111399055,True
0.37437186,0.06462312,1.2755008,0.11160673,True
0.37688443,0.06462312,1.2755008,0.11181526,True
0.37939698,0.06462312,1.2755008,0.11202448,True
0.38190955,0.06462312,1.2755008,0.11223457,True
0.3844221,0.06462312,1.2755008,0.11244535,True
0.38693467,0.06462312,1.2755008,0.112657025,True
0.38944724,0.06462312,1.2755008,0.112869516,True
0.3919598,0.06462312,1.2755008,0.113082804,True
0.39447236,0.06462312,1.2755008,0.11331114,True
0.39698493,0.06462312,1.2755008,0.113524616,True
0.39949748,0.06462312,1.2755008,0.11373896,True
0.40201005,0.06462312,1.2755008,0.11395411,True
0.4045226,0.06462312,1.2755008,0.1141703,True
0.40703517,0.06462312,1.2755008,0.114387274,True
0.40954775,0.06462312,1.2755008,0.11460526,True
0.4120603,0.06462312,1.2755008,0.11482408,True
0.41457286,0.06462312,1.2755008,0.115041375,True
0.4170854,0.06462312,1.2755008,0.1152635,True
0.41959798,0.06462312,1.2755008,0.11548664,True
0.42211056,0.06462312,1.2755008,0.115710676,True
0.4246231,0.06462312,1.2755008,0.1159356,True
0.42713568,0.06462312,1.2755008,0.11616164,True
0.42964825,0.06462312,1.2755008,0.11638863,True
0.4321608,0.06462312,1.2755008,0.11661657,True
0.43467337,0.06462312,1.2755008,0.11684562,True
0.4371859,0.06462312,1.2755008,0.1170756,True
0.4396985,0.06462312,1.2755008,0.11730668,True
0.44221106,0.06462312,1.2755008,0.11753879,True
0.4447236,0.06462312,1.2755008,0.11777182,True
0.44723618,0.06462312,1.2755008,0.118006006,True
0.44974872,0.06462312,1.2755008,0.11824133,True
0.4522613,0.06462312,1.2755008,0.11847763,True
0.45477387,0.06462312,1.2755008,0.11871511,True
0.45728642,0.06462312,1.2755008,0.11895351,True
0.459799,0.06462312,1.2755008,0.11919323,True
0.46231157,0.06462312,1.2755008,0.11943405,True
0.4648241,0.06462312,1.2755008,0.11967589,True
0.46733668,0.06462312,1.2755008,0.119919196,True
0.46984923,0.06462312,1.2755008,0.120163366,True
0.4723618,0.06462312,1.2755008,0.1204088,True
0.47487438,0.06462312,1.2755008,0.120655514,True
0.47738692,0.06462312,1.2755008,0.12090339,True
0.4798995,0.06462312,1.2755008,0.121152386,True
0.48241204,0.06462312,1.2755008,0.12140271,True
0.4849246,0.06462312,1.2755008,0.12165425,True
0.4874372,0.06462312,1.2755008,0.12190697,True
0.48994973,0.06462312,1.2755008,0.12216107,True
0.4924623,0.06462312,1.2755008,0.122416325,True
0.49497488,0.06462312,1.2755008,0.12267309,True
0.49748743,0.06462312,1.2755008,0.12294124,True
0.5,0.06462312,1.2755008,0.12319919,True
0.0,0.06492462,0.012986401,7.801782e-08,False
0.0025125628,0.06492462,0.5539555,1.8267832e-07,False
0.0050251256,0.06492462,0.70314056,2.4569516e-07,False
0.007537688,0.06492462,0.7929483,3.4423653e-07,False
0.010050251,0.06492462,0.8560623,4.781473e-07,False
0.012562814,0.06492462,0.90408623,6.3721313e-07,False
0.015075376,0.06492462,0.94247705,8.2432445e-07,False
0.01758794,0.06492462,0.9741129,0.0002904646,False
0.020100502,0.06492462,1.0001619,0.002553796,False
0.022613065,0.06492462,1.0226085,0.0047681206,False
0.025125628,0.06492462,1.0422417,0.0069528394,False
0.027638191,0.06492462,1.0596241,0.009120331,False
0.030150753,0.06492462,1.075169,0.011278573,False
0.032663316,0.06492462,1.0891895,0.013431744,False
0.03517588,0.06492462,1.101927,0.015583646,False
0.03768844,0.06492462,1.1135715,0.017737038,False
0.040201005,0.06492462,1.1242758,0.019891681,False
0.042713568,0.06492462,1.1341629,0.022050722,False
0.04522613,0.06492462,1.1433349,0.024213826,False
0.047738694,0.06492462,1.1518759,0.026381807,False
0.050251257,0.06492462,1.1598569,0.02855425,False
0.05276382,0.06492462,1.1673381,0.030732077,False
0.055276383,0.06492462,1.1743706,0.03291544,False
0.057788946,0.06492462,1.1809986,0.035104066,False
0.060301505,0.06492462,1.1872599,0.037297852,False
0.06281407,0.06492462,1.1931881,0.03949739,False
0.06532663,0.06492462,1.198812,0.041702285,False
0.0678392,0.06492462,1.2041572,0.043912873,False
0.07035176,0.06492462,1.2092469,0.04612696,False
0.072864324,0.06492462,1.2141005,0.04834734,False
0.07537688,0.06492462,1.2187359,0.050572556,False
0.07788945,0.06492462,1.2231697,0.052802943,False
0.08040201,0.06492462,1.2274159,0.05503784,False
0.08291457,0.06492462,1.2314876,0.057277918,False
0.085427135,0.06492462,1.2353966,0.05952235,False
0.087939695,0.06492462,1.2391533,0.06177156,False
0.09045226,0.06492462,1.2427679,0.064025156,False
0.09296482,0.06492462,1.2462487,0.0662832,False
0.09547739,0.06492462,1.2496041,0.06854551,False
0.09798995,0.06492462,1.2528414,0.07081238,False
0.10050251,0.06492462,1.2559673,0.07308343,False
0.10301507,0.06492462,1.2589881,0.075358376,False
0.10552764,0.06492462,1.2619097,0.07763787,False
0.1080402,0.06492462,1.2647372,0.07992118,False
0.110552765,0.06492462,1.2674757,0.08220829,False
0.113065325,0.06492462,1.2701297,0.08449962,False
0.11557789,0.06492462,1.2727036,0.086794235,False
0.11809045,0.06492462,1.2752011,0.08909277,False
0.12060301,0.06492462,1.2755008,0.089674145,True
0.12311558,0.06492462,1.2755008,0.090004675,True
0.12562814,0.06492462,1.2755008,0.09038208,True
0.1281407,0.06492462,1.2755008,0.09069308,True
0.13065326,0.06492462,1.2755008,0.09098466,True
0.13316582,0.06492462,1.2755008,0.09122503,True
0.1356784,0.06492462,1.2755008,0.091503695,True
0.13819095,0.06492462,1.2755008,0.09177385,True
0.14070351,0.06492462,1.2755008,0.092054896,True
0.14321607,0.06492462,1.2755008,0.09231814,True
0.14572865,0.06492462,1.2755008,0.09257562,True
0.1482412,0.06492462,1.2755008,0.09283732,True
0.15075377,0.06492462,1.2755008,0.093074925,True
0.15326633,0.06492462,1.2755008,0.09332937,True
0.1557789,0.06492462,1.2755008,0.093562275,True
0.15829146,0.06492462,1.2755008,0.09379122,True
0.16080402,0.06492462,1.2755008,0.09401985,True
0.16331658,0.06492462,1.2755008,0.09424666,True
0.16582914,0.06492462,1.2755008,0.09447014,True
0.16834171,0.06492462,1.2755008,0.09469063,True
0.17085427,0.06492462,1.2755008,0.09490841,True
0.17336683,0.06492462,1.2755008,0.09512378,True
0.17587939,0.06492462,1.2755008,0.095336474,True
0.17839196,0.06492462,1.2755008,0.095546685,True
0.18090452,0.06492462,1.2755008,0.09575526,True
0.18341708,0.06492462,1.2755008,0.09596133,True
0.18592964,0.06492462,1.2755008,0.096165895,True
0.18844222,0.06492462,1.2755008,0.09637932,True
0.19095477,0.06492462,1.2755008,0.096576676,True
0.19346733,0.06492462,1.2755008,0.09677286,True
0.1959799,0.06492462,1.2755008,0.09696758,True
0.19849247,0.06492462,1.2755008,0.097164735,True
0.20100503,0.06492462,1.2755008,0.0973606,True
0.20351759,0.06492462,1.2755008,0.097555205,True
0.20603015,0.06492462,1.2755008,0.09774932,True
0.2085427,0.06492462,1.2755008,0.09794198,True
0.21105528,0.06492462,1.2755008,0.09813394,True
0.21356784,0.06492462,1.2755008,0.098313265,True
0.2160804,0.06492462,1.2755008,0.09850081,True
0.21859296,0.06492462,1.2755008,0.09868774,True
0.22110553,0.06492462,1.2755008,0.09889407,True
0.22361809,0.06492462,1.2755008,0.09908266,True
0.22613065,0.06492462,1.2755008,0.09927994,True
0.22864321,0.06492462,1.2755008,0.09946462,True
0.23115578,0.06492462,1.2755008,0.09964909,True
0.23366834,0.06492462,1.2755008,0.099833205,True
0.2361809,0.06492462,1.2755008,0.10001874,True
0.23869346,0.06492462,1.2755008,0.10019877,True
0.24120602,0.06492462,1.2755008,0.10038224,True
0.2437186,0.06492462,1.2755008,0.10056572,True
0.24623115,0.06492462,1.2755008,0.10074893,True
0.24874371,0.06492462,1.2755008,0.10093221,True
0.2512563,0.06492462,1.2755008,0.101133116,True
0.25376883,0.06492462,1.2755008,0.101318784,True
0.2562814,0.06492462,1.2755008,0.10150409,True
0.25879398,0.06492462,1.2755008,0.10168941,True
0.26130652,0.06492462,1.2755008,0.101874724,True
0.2638191,0.06492462,1.2755008,0.10206012,True
0.26633164,0.06492462,1.2755008,0.10224578,True
0.26884422,0.06492462,1.2755008,0.10243134,True
0.2713568,0.06492462,1.2755008,0.102617055,True
0.27386934,0.06492462,1.2755008,0.10280305,True
0.2763819,0.06492462,1.2755008,0.102989234,True
0.27889448,0.06492462,1.2755008,0.10317539,True
0.28140703,0.06492462,1.2755008,0.103361815,True
0.2839196,0.06492462,1.2755008,0.10354876,True
0.28643215,0.06492462,1.2755008,0.10374373,True
0.28894472,0.06492462,1.2755008,0.103929006,True
0.2914573,0.06492462,1.2755008,0.104103126,True
0.29396984,0.06492462,1.2755008,0.1042987,True
0.2964824,0.06492462,1.2755008,0.104486965,True
0.29899496,0.06492462,1.2755008,0.104667656,True
0.30150753,0.06492462,1.2755008,0.104854845,True
0.3040201,0.06492462,1.2755008,0.105042465,True
0.30653265,0.06492462,1.2755008,0.10523053,True
0.30904523,0.06492462,1.2755008,0.105418995,True
0.3115578,0.06492462,1.2755008,0.10562486,True
0.31407034,0.06492462,1.2755008,0.105815925,True
0.31658292,0.06492462,1.2755008,0.10600757,True
0.31909546,0.06492462,1.2755008,0.106199674,True
0.32160804,0.06492462,1.2755008,0.10639219,True
0.3241206,0.06492462,1.2755008,0.10658524,True
0.32663316,0.06492462,1.2755008,0.106778845,True
0.32914573,0.06492462,1.2755008,0.10697294,True
0.33165827,0.06492462,1.2755008,0.10716764,True
0.33417085,0.06492462,1.2755008,0.10736288,True
0.33668342,0.06492462,1.2755008,0.10755865,True
0.33919597,0.06492462,1.2755008,0.107755095,True
0.34170854,0.06492462,1.2755008,0.10795206,True
0.34422112,0.06492462,1.2755008,0.1081497,True
0.34673366,0.06492462,1.2755008,0.10834789,True
0.34924623,0.06492462,1.2755008,0.10854675,True
0.35175878,0.06492462,1.2755008,0.10874626,True
0.35427135,0.06492462,1.2755008,0.10894639,True
0.35678393,0.06492462,1.2755008,0.10914715,True
0.35929647,0.06492462,1.2755008,0.10934868,True
0.36180905,0.06492462,1.2755008,0.10955096,True
0.3643216,0.06492462,1.2755008,0.10975377,True
0.36683416,0.06492462,1.2755008,0.10995739,True
0.36934674,0.06492462,1.2755008,0.11016171,True
0.37185928,0.06492462,1.2755008,0.11036679,True
0.37437186,0.06492462,1.2755008,0.110572554,True
0.37688443,0.06492462,1.2755008,0.11077914,True
0.37939698,0.06492462,1.2755008,0.11098641,True
0.38190955,0.06492462,1.2755008,0.11119456,True
0.3844221,0.06492462,1.2755008,0.111403376,True
0.38693467,0.06492462,1.2755008,0.111613184,True
0.38944724,0.06492462,1.2755008,0.11182367,True
0.3919598,0.06492462,1.2755008,0.11203499,True
0.39447236,0.06492462,1.2755008,0.11224708,True
0.39698493,0.06492462,1.2755008,0.11247415,True
0.39949748,0.06492462,1.2755008,0.11268653,True
0.40201005,0.06492462,1.2755008,0.11289972,True
0.4045226,0.06492462,1.2755008,0.11311384,True
0.40703517,0.06492462,1.2755008,0.11332886,True
0.40954775,0.06492462,1.2755008,0.1135448,True
0.4120603,0.06492462,1.2755008,0.11375621,True
0.41457286,0.06492462,1.2755008,0.113975376,True
0.4170854,0.06492462,1.2755008,0.11419542,True
0.41959798,0.06492462,1.2755008,0.11441652,True
0.42211056,0.06492462,1.2755008,0.114638515,True
0.4246231,0.06492462,1.2755008,0.11486132,True
0.42713568,0.06492462,1.2755008,0.11508526,True
0.42964825,0.06492462,1.2755008,0.115310155,True
0.4321608,0.06492462,1.2755008,0.11553598,True
0.43467337,0.06492462,1.2755008,0.11576285,True
0.4371859,0.06492462,1.2755008,0.11599076,True
0.4396985,0.06492462,1.2755008,0.11621968,True
0.44221106,0.06492462,1.2755008,0.11644962,True
0.4447236,0.06492462,1.2755008,0.116680525,True
0.44723618,0.06492462,1.2755008,0.116912544,True
0.44974872,0.06492462,1.2755008,0.11714569,True
0.4522613,0.06492462,1.2755008,0.117379814,True
0.45477387,0.06492462,1.2755008,0.11761499,True
0.45728642,0.06492462,1.2755008,0.117851265,True
0.459799,0.06492462,1.2755008,0.11808879,True
0.46231157,0.06492462,1.2755008,0.11832732,True
0.4648241,0.06492462,1.2755008,0.11856698,True
0.46733668,0.06492462,1.2755008,0.118807964,True
0.46984923,0.06492462,1.2755008,0.11904994,True
0.4723618,0.06492462,1.2755008,0.11929308,True
0.47487438,0.06492462,1.2755008,0.119537495,True
0.47738692,0.06492462,1.2755008,0.11978307,True
0.4798995,0.06492462,1.2755008,0.12002977,True
0.48241204,0.06492462,1.2755008,0.120277755,True
0.4849246,0.06492462,1.2755008,0.120526984,True
0.4874372,0.06492462,1.2755008,0.120777376,True
0.48994973,0.06492462,1.2755008,0.1210291,True
0.4924623,0.06492462,1.2755008,0.121282,True
0.49497488,0.06492462,1.2755008,0.12153636,True
0.49748743,0.06492462,1.2755008,0.12180348,True
0.5,0.06492462,1.2755008,0.12205905,True
0.0,0.06522613,0.013046713,-6.7050706e-07,False
0.0025125628,0.06522613,0.5558685,1.8563091e-07,False
0.0050251256,0.06522613,0.7051845,2.403713e-07,False
0.007537688,0.06522613,0.7949875,3.3686592e-07,False
0.010050251,0.06522613,0.8580638,4.7119735e-07,False
0.012562814,0.06522613,0.9060412,6.33214e-07,False
0.015075376,0.06522613,0.9443822,1.1723139e-06,False
0.01758794,0.06522613,0.97598255,0.0002701017,False
0.020100502,0.06522613,1.0019876,0.0025379208,False
0.022613065,0.06522613,1.024393,0.0047564595,False
0.025125628,0.06522613,1.0439879,0.00694519,False
0.027638191,0.06522613,1.0613345,0.009116431,False
0.030150753,0.06522613,1.0768464,0.01127814,False
0.032663316,0.06522613,1.0908357,0.01343495,False
0.03517588,0.06522613,1.103544,0.015590255,False
0.03768844,0.06522613,1.1151612,0.017746598,False
0.040201005,0.06522613,1.1258396,0.019904234,False
0.042713568,0.06522613,1.1357024,0.022066193,False
0.04522613,0.06522613,1.1448513,0.024231955,False
0.047738694,0.06522613,1.1533704,0.026402716,False
0.050251257,0.06522613,1.1613307,0.0285779,False
0.05276382,0.06522613,1.1687922,0.030758556,False
0.055276383,0.06522613,1.1758059,0.032944158,False
0.057788946,0.06522613,1.1824158,0.03513542,False
0.060301505,0.06522613,1.18866,0.037331738,False
0.06281407,0.06522613,1.1945719,0.039533462,False
0.06532663,0.06522613,1.2001799,0.041740783,False
0.0678392,0.06522613,1.2055103,0.043953255,False
0.07035176,0.06522613,1.2105854,0.046169963,False
0.072864324,0.06522613,1.2154249,0.04839233,False
0.07537688,0.06522613,1.2200469,0.050620258,False
0.07788945,0.06522613,1.2244678,0.05285214,False
0.08040201,0.06522613,1.2287015,0.055089228,False
0.08291457,0.06522613,1.2327611,0.057331223,False
0.085427135,0.06522613,1.2366583,0.05957769,False
0.087939695,0.06522613,1.240404,0.06182886,False
0.09045226,0.06522613,1.2440076,0.06408453,False
0.09296482,0.06522613,1.2474778,0.06634435,False
0.09547739,0.06522613,1.250823,0.06860871,False
0.09798995,0.06522613,1.2540503,0.07087759,False
0.10050251,0.06522613,1.2571666,0.07315048,False
0.10301507,0.06522613,1.2601781,0.07542735,False
0.10552764,0.06522613,1.2630905,0.07770859,False
0.1080402,0.06522613,1.2659093,0.079993546,False
0.110552765,0.06522613,1.2686391,0.082282715,False
0.113065325,0.06522613,1.2712848,0.08457555,False
0.11557789,0.06522613,1.2738504,0.08687195,False
0.11809045,0.06522613,1.2755008,0.088507906,True
0.12060301,0.06522613,1.2755008,0.088847056,True
0.12311558,0.06522613,1.2755008,0.08917446,True
0.12562814,0.06522613,1.2755008,0.08955096,True
0.1281407,0.06522613,1.2755008,0.08979787,True
0.13065326,0.06522613,1.2755008,0.090094656,True
0.13316582,0.06522613,1.2755008,0.090383545,True
0.1356784,0.06522613,1.2755008,0.09066236,True
0.13819095,0.06522613,1.2755008,0.09093003,True
0.14070351,0.06522613,1.2755008,0.09120576,True
0.14321607,0.06522613,1.2755008,0.09146661,True
0.14572865,0.06522613,1.2755008,0.091739394,True
0.1482412,0.06522613,1.2755008,0.09198348,True
0.15075377,0.06522613,1.2755008,0.09223614,True
0.15326633,0.06522613,1.2755008,0.092470855,True
0.1557789,0.06522613,1.2755008,0.09270152,True
0.15829146,0.06522613,1.2755008,0.09292437,True
0.16080402,0.06522613,1.2755008,0.09315261,True
0.16331658,0.06522613,1.2755008,0.09337735,True
0.16582914,0.06522613,1.2755008,0.09359876,True
0.16834171,0.06522613,1.2755008,0.09381726,True
0.17085427,0.06522613,1.2755008,0.094033144,True
0.17336683,0.06522613,1.2755008,0.09424638,True
0.17587939,0.06522613,1.2755008,0.094456844,True
0.17839196,0.06522613,1.2755008,0.0946657,True
0.18090452,0.06522613,1.2755008,0.09487174,True
0.18341708,0.06522613,1.2755008,0.0950762,True
0.18592964,0.06522613,1.2755008,0.09527908,True
0.18844222,0.06522613,1.2755008,0.09549244,True
0.19095477,0.06522613,1.2755008,0.09568796,True
0.19346733,0.06522613,1.2755008,0.095876865,True
0.1959799,0.06522613,1.2755008,0.09607322,True
0.19849247,0.06522613,1.2755008,0.09626846,True
0.20100503,0.06522613,1.2755008,0.09646256,True
0.20351759,0.06522613,1.2755008,0.09665533,True
0.20603015,0.06522613,1.2755008,0.09684775,True
0.2085427,0.06522613,1.2755008,0.097038604,True
0.21105528,0.06522613,1.2755008,0.09722208,True
0.21356784,0.06522613,1.2755008,0.09740844,True
0.2160804,0.06522613,1.2755008,0.097594246,True
0.21859296,0.06522613,1.2755008,0.097794525,True
0.22110553,0.06522613,1.2755008,0.09798195,True
0.22361809,0.06522613,1.2755008,0.098168716,True
0.22613065,0.06522613,1.2755008,0.09836618,True
0.22864321,0.06522613,1.2755008,0.09854906,True
0.23115578,0.06522613,1.2755008,0.098731846,True
0.23366834,0.06522613,1.2755008,0.09891139,True
0.2361809,0.06522613,1.2755008,0.09909445,True
0.23869346,0.06522613,1.2755008,0.09927647,True
0.24120602,0.06522613,1.2755008,0.09945827,True
0.2437186,0.06522613,1.2755008,0.09964003,True
0.24623115,0.06522613,1.2755008,0.099821575,True
0.24874371,0.06522613,1.2755008,0.10000311,True
0.2512563,0.06522613,1.2755008,0.100200236,True
0.25376883,0.06522613,1.2755008,0.10038428,True
0.2562814,0.06522613,1.2755008,0.10056782,True
0.25879398,0.06522613,1.2755008,0.100751385,True
0.26130652,0.06522613,1.2755008,0.10093502,True
0.2638191,0.06522613,1.2755008,0.10111877,True
0.26633164,0.06522613,1.2755008,0.10130273,True
0.26884422,0.06522613,1.2755008,0.10148655,True
0.2713568,0.06522613,1.2755008,0.10167053,True
0.27386934,0.06522613,1.2755008,0.10185476,True
0.2763819,0.06522613,1.2755008,0.10203915,True
0.27889448,0.06522613,1.2755008,0.1022238,True
0.28140703,0.06522613,1.2755008,0.10240843,True
0.2839196,0.06522613,1.2755008,0.10260535,True
0.28643215,0.06522613,1.2755008,0.10278849,True
0.28894472,0.06522613,1.2755008,0.102960676,True
0.2914573,0.06522613,1.2755008,0.10314461,True
0.29396984,0.06522613,1.2755008,0.10333667,True
0.2964824,0.06522613,1.2755008,0.10351885,True
0.29899496,0.06522613,1.2755008,0.10370389,True
0.30150753,0.06522613,1.2755008,0.10388937,True
0.3040201,0.06522613,1.2755008,0.10407525,True
0.30653265,0.06522613,1.2755008,0.104261614,True
0.30904523,0.06522613,1.2755008,0.10446169,True
0.3115578,0.06522613,1.2755008,0.1046506,True
0.31407034,0.06522613,1.2755008,0.10483991,True
0.31658292,0.06522613,1.2755008,0.10502976,True
0.31909546,0.06522613,1.2755008,0.10522006,True
0.32160804,0.06522613,1.2755008,0.10541086,True
0.3241206,0.06522613,1.2755008,0.10560209,True
0.32663316,0.06522613,1.2755008,0.10579391,True
0.32914573,0.06522613,1.2755008,0.105986275,True
0.33165827,0.06522613,1.2755008,0.106179185,True
0.33417085,0.06522613,1.2755008,0.10637261,True
0.33668342,0.06522613,1.2755008,0.10656657,True
0.33919597,0.06522613,1.2755008,0.106761165,True
0.34170854,0.06522613,1.2755008,0.10695635,True
0.34422112,0.06522613,1.2755008,0.10715212,True
0.34673366,0.06522613,1.2755008,0.10734851,True
0.34924623,0.06522613,1.2755008,0.10754555,True
0.35175878,0.06522613,1.2755008,0.10774318,True
0.35427135,0.06522613,1.2755008,0.107941456,True
0.35678393,0.06522613,1.2755008,0.1081404,True
0.35929647,0.06522613,1.2755008,0.10834006,True
0.36180905,0.06522613,1.2755008,0.108540475,True
0.3643216,0.06522613,1.2755008,0.108741425,True
0.36683416,0.06522613,1.2755008,0.10894316,True
0.36934674,0.06522613,1.2755008,0.109145604,True
0.37185928,0.06522613,1.2755008,0.109348774,True
0.37437186,0.06522613,1.2755008,0.10955263,True
0.37688443,0.06522613,1.2755008,0.1097573,True
0.37939698,0.06522613,1.2755008,0.10996269,True
0.38190955,0.06522613,1.2755008,0.11016892,True
0.3844221,0.06522613,1.2755008,0.11037585,True
0.38693467,0.06522613,1.2755008,0.110583685,True
0.38944724,0.06522613,1.2755008,0.11079222,True
0.3919598,0.06522613,1.2755008,0.1110016,True
0.39447236,0.06522613,1.2755008,0.111211754,True
0.39698493,0.06522613,1.2755008,0.111422814,True
0.39949748,0.06522613,1.2755008,0.111648574,True
0.40201005,0.06522613,1.2755008,0.11185977,True
0.4045226,0.06522613,1.2755008,0.11207198,True
0.40703517,0.06522613,1.2755008,0.11228497,True
0.40954775,0.06522613,1.2755008,0.112490736,True
0.4120603,0.06522613,1.2755008,0.112706944,True
0.41457286,0.06522613,1.2755008,0.11292411,True
0.4170854,0.06522613,1.2755008,0.113142155,True
0.41959798,0.06522613,1.2755008,0.11336117,True
0.42211056,0.06522613,1.2755008,0.11358109,True
0.4246231,0.06522613,1.2755008,0.113801844,True
0.42713568,0.06522613,1.2755008,0.114023745,True
0.42964825,0.06522613,1.2755008,0.1142465,True
0.4321608,0.06522613,1.2755008,0.11447041,True
0.43467337,0.06522613,1.2755008,0.1146951,True
0.4371859,0.06522613,1.2755008,0.11492088,True
0.4396985,0.06522613,1.2755008,0.11514771,True
0.44221106,0.06522613,1.2755008,0.11537554,True
0.4447236,0.06522613,1.2755008,0.115604274,True
0.44723618,0.06522613,1.2755008,0.11583417,True
0.44974872,0.06522613,1.2755008,0.116065115,True
0.4522613,0.06522613,1.2755008,0.11629705,True
0.45477387,0.06522613,1.2755008,0.11653015,True
0.45728642,0.06522613,1.2755008,0.11676424,True
0.459799,0.06522613,1.2755008,0.116999544,True
0.46231157,0.06522613,1.2755008,0.117235914,True
0.4648241,0.06522613,1.2755008,0.11747336,True
0.46733668,0.06522613,1.2755008,0.11771212,True
0.46984923,0.06522613,1.2755008,0.11795183,True
0.4723618,0.06522613,1.2755008,0.11819277,True
0.47487438,0.06522613,1.2755008,0.118434906,True
0.47738692,0.06522613,1.2755008,0.11867823,True
0.4798995,0.06522613,1.2755008,0.11892265,True
0.48241204,0.06522613,1.2755008,0.11916837,True
0.4849246,0.06522613,1.2755008,0.1194153,True
0.4874372,0.06522613,1.2755008,0.119663365,True
0.48994973,0.06522613,1.2755008,0.11991277,True
0.4924623,0.06522613,1.2755008,0.120163366,True
0.49497488,0.06522613,1.2755008,0.12041531,True
0.49748743,0.06522613,1.2755008,0.12066848,True
0.5,0.06522613,1.2755008,0.12092293,True
0.0,0.06552764,0.013106998,1.1026361e-07,False
0.0025125628,0.06552764,0.55777615,1.810719e-07,False
0.0050251256,0.06552764,0.707218,2.4916736e-07,False
0.007537688,0.06552764,0.7970164,3.276291e-07,False
0.010050251,0.06552764,0.8600543,4.660043e-07,False
0.012562814,0.06552764,0.907985,6.288658e-07,False
0.015075376,0.06552764,0.94628054,8.1753126e-07,False
0.01758794,0.06552764,0.97784066,0.00024972484,False
0.020100502,0.06552764,1.0038017,0.0025220371,False
0.022613065,0.06552764,1.026166,0.0047444925,False
0.025125628,0.06552764,1.0457228,0.0069372994,False
0.027638191,0.06552764,1.0630338,0.009112535,False
0.030150753,0.06552764,1.0785118,0.011279635,False
0.032663316,0.06552764,1.0924708,0.013437531,False
0.03517588,0.06552764,1.10515,0.015596263,False
0.03768844,0.06552764,1.1167397,0.01775579,False
0.040201005,0.06552764,1.1273926,0.019916393,False
0.042713568,0.06552764,1.1372311,0.022081036,False
0.04522613,0.06552764,1.1463569,0.02424982,False
0.047738694,0.06552764,1.1548544,0.02642316,False
0.050251257,0.06552764,1.1627942,0.028600883,False
0.05276382,0.06552764,1.170236,0.030784091,False
0.055276383,0.06552764,1.177231,0.032972217,False
0.057788946,0.06552764,1.1838229,0.03516624,False
0.060301505,0.06552764,1.1900501,0.03736465,False
0.06281407,0.06552764,1.1959455,0.039568964,False
0.06532663,0.06552764,1.201538,0.041778453,False
0.0678392,0.06552764,1.2068535,0.04399237,False
0.07035176,0.06552764,1.211914,0.046211936,False
0.072864324,0.06552764,1.2167395,0.048436727,False
0.07537688,0.06552764,1.2213483,0.05066629,False
0.07788945,0.06552764,1.2257562,0.052900586,False
0.08040201,0.06552764,1.2299775,0.05513988,False
0.08291457,0.06552764,1.2340252,0.057383824,False
0.085427135,0.06552764,1.2379109,0.059632346,False
